time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BinaryProtocol:bytesReadPerSecond,BinaryProtocol:bytesWrittenPerSecond,BinaryProtocol:messagesReadPerSecond,BinaryProtocol:messagesWrittenPerSecond,BinaryProtocol:nAckMessages,BinaryProtocol:nBytesRead,BinaryProtocol:nBytesWritten,BinaryProtocol:nEntriesOldVersion,BinaryProtocol:nGroupAckMessages,BinaryProtocol:nGroupedAcks,BinaryProtocol:nMaxGroupedAcks,BinaryProtocol:nMessageBatches,BinaryProtocol:nMessagesBatched,BinaryProtocol:nMessagesRead,BinaryProtocol:nMessagesWritten,BinaryProtocol:nReadNanos,BinaryProtocol:nWriteNanos,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,ConsistencyTracker:nLagConsistencyWaitMS,ConsistencyTracker:nLagConsistencyWaits,ConsistencyTracker:nVLSNConsistencyWaitMS,ConsistencyTracker:nVLSNConsistencyWaits,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,FeederManager:nFeedersCreated,FeederManager:nFeedersShutdown,FeederManager:replica95DelayMsMap,FeederManager:replica99DelayMsMap,FeederManager:replicaAvgDelayMsMap,FeederManager:replicaDelayMap,FeederManager:replicaLastCommitTimestampMap,FeederManager:replicaLastCommitVLSNMap,FeederManager:replicaMaxDelayMsMap,FeederManager:replicaVLSNLagMap,FeederManager:replicaVLSNRateMap,FeederTxns:ackWaitMS,FeederTxns:lastCommitTimestamp,FeederTxns:lastCommitVLSN,FeederTxns:totalTxnMS,FeederTxns:txnsAcked,FeederTxns:txnsNotAcked,FeederTxns:vlsnRate,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,Replay:elapsedTxn95Ms,Replay:elapsedTxn99Ms,Replay:elapsedTxnAvgMs,Replay:elapsedTxnMaxMs,Replay:latestCommitLagMs,Replay:maxCommitProcessingNanos,Replay:minCommitProcessingNanos,Replay:nAborts,Replay:nCommitAcks,Replay:nCommitNoSyncs,Replay:nCommitSyncs,Replay:nCommitWriteNoSyncs,Replay:nCommits,Replay:nGroupCommitMaxExceeded,Replay:nGroupCommitTimeouts,Replay:nGroupCommitTxns,Replay:nGroupCommits,Replay:nLNs,Replay:nMessageQueueOverflows,Replay:nNameLNs,Replay:outputQueue95DelayMs,Replay:outputQueue99DelayMs,Replay:outputQueueAvgDelayMs,Replay:outputQueueMaxDelayMs,Replay:replayQueue95DelayMs,Replay:replayQueue99DelayMs,Replay:replayQueueAvgDelayMs,Replay:replayQueueMaxDelayMs,Replay:totalCommitProcessingNanos,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits,VLSNIndex:nBucketsCreated,VLSNIndex:nHeadBucketsDeleted,VLSNIndex:nHits,VLSNIndex:nMisses,VLSNIndex:nTailBucketsDeleted
2025-07-28 10:52:34.278 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3391669,244904,448, ,14, ,48, , , , , , , , , ,14,10, , , ,9,3,12, ,84, , , , , , , , , , , , , , ,508067,9,506605,506605, , , , ,508122,57625772032,75,75,75,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,508122, , , , ,1753697973481,,, , , , , , , , , , , , , , , , , , , , , ,1753699949529,4018, , , ,64,3145728,721183,1,1,0,1, , , ,16,16, ,22, ,3,19, , ,1, , , , , , , , , ,5578,22, , , , , , ,1,22,171365600,13, , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 10:53:34.308 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3394933,248168,448, ,14, ,44, , , , , , , , , ,14,10, , , ,9,3,12, ,84, , , , , , , , , , , , , , ,508067,9,506605,506605, , , , ,508122,57625772032,75,75,75,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,508122, , , , ,1753697973481,,, , , , , , , , , , , , , , , , , , , , , ,1753700009606,4048, , , ,34,3145728,724669,1,1,0,1, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3486,18, , , , , , , , ,202822880,13, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 10:54:34.318 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3402589,255824,448, ,14, ,50, , , , , , , , , ,14,10, , , ,9,3,12, ,84, , , , , , , , , , , , , , ,508067,9,506605,506605, , , , ,508122,57625772032,75,75,75,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,508122, , , , ,1753697973481,,, , , , , , , , , , , , , , , , , , , , , ,1753700069676,4090, , , ,34,3145728,732626,1,1,0,1, , , ,18,18, ,24, ,3,21, , ,1, , , , , , , , , ,7957,24, , , , , , , , ,244765912,16, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 10:55:34.335 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3405685,258920,448, ,14, ,44, , , , , , , , , ,14,10, , , ,9,3,12, ,84, , , , , , , , , , , , , , ,508067,9,506605,506605, , , , ,508122,57625772032,75,75,75,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,508122, , , , ,1753697973481,,, , , , , , , , , , , , , , , , , , , , , ,1753700129759,4120, , , ,34,3145728,736327,2,2,0,2, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3701,18, , , , , , , , ,276223192,18, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 10:56:34.349 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3408757,261992,448, ,14, ,44, , , , , , , , , ,14,10, , , ,9,3,12, ,84, , , , , , , , , , , , , , ,508067,9,506605,506605, , , , ,508122,57625772032,75,75,75,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,508122, , , , ,1753697973481,,, , , , , , , , , , , , , , , , , , , , , ,1753700189851,4150, , , ,33,3145728,739813,1,1,0,1, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3486,18, , , , , , , , ,305583320,17, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 10:57:34.377 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3411829,265064,448, ,14, ,44, , , , , , , , , ,14,10, , , ,9,3,12, ,84, , , , , , , , , , , , , , ,508067,9,506605,506605, , , , ,508122,57625772032,75,75,75,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,508122, , , , ,1753697973481,,, , , , , , , , , , , , , , , , , , , , , ,1753700249927,4180, , , ,33,3145728,743299,1,1,0,1, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3486,18, , , , , , ,1,39,177591856,17, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 10:58:34.388 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3414901,268136,448, ,14, ,44, , , , , , , , , ,14,10, , , ,9,3,12, ,84, , , , , , , , , , , , , , ,508067,9,506605,506605, , , , ,508122,57625772032,75,75,75,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,508122, , , , ,1753697973481,,, , , , , , , , , , , , , , , , , , , , , ,1753700310039,4210, , , ,33,3145728,746785,1,1,0,1, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3486,18, , , , , , , , ,209049136,20, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 10:59:34.401 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3417973,271208,448, ,14, ,44, , , , , , , , , ,14,10, , , ,9,3,12, ,84, , , , , , , , , , , , , , ,508067,9,506605,506605, , , , ,508122,57625772032,75,75,75,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,508122, , , , ,1753697973481,,, , , , , , , , , , , , , , , , , , , , , ,1753700370114,4240, , , ,33,3145728,750271,1,1,0,1, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3486,18, , , , , , , , ,238409264,15, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 11:00:34.412 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3421261,274496,448, ,14, ,44, , , , , , , , , ,14,10, , , ,9,3,12, ,84, , , , , , , , , , , , , , ,508067,9,506605,506605, , , , ,508122,57625772032,75,75,75,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,508122, , , , ,1753697973481,,, , , , , , , , , , , , , , , , , , , , , ,1753700430179,4270, , , ,33,3145728,753972,1,1,0,1, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3701,18, , , , , , , , ,267769392,13, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 11:01:34.437 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3424221,277456,448, ,15, ,45, , , , , , , , , ,15,10, , , ,10,3,12, ,84, , , , , , , , , , , , , , ,508067,9,506605,506605, , , , ,508122,57625772032,75,75,75,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,508122, , , , ,1753697973481,,, , , , , , , , , , , , , , , , , , , , , ,1753700490255,4300, , , ,33,3145728,759728,1,1,0,1, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,5756,18, , , , , , , , ,299226672,10, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 11:02:34.472 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3427293,280528,448, ,15, ,44, , , , , , , , , ,15,10, , , ,10,3,12, ,84, , , , , , , , , , , , , , ,508067,9,506605,506605, , , , ,508122,57625772032,75,75,75,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,508122, , , , ,1753697973481,,, , , , , , , , , , , , , , , , , , , , , ,1753700550327,4330, , , ,32,3145728,763214,1,1,0,1, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3486,18, , , , , , ,1,21,171212288,10, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 11:03:34.485 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3430365,283600,448, ,15, ,44, , , , , , , , , ,15,10, , , ,10,3,12, ,84, , , , , , , , , , , , , , ,508067,9,506605,506605, , , , ,508122,57625772032,75,75,75,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,508122, , , , ,1753697973481,,, , , , , , , , , , , , , , , , , , , , , ,1753700610394,4360, , , ,32,3145728,766700,1,1,0,1, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3486,18, , , , , , , , ,202669568,11, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 11:04:34.499 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3433437,286672,448, ,15, ,44, , , , , , , , , ,15,10, , , ,10,3,12, ,84, , , , , , , , , , , , , , ,508067,9,506605,506605, , , , ,508122,57625772032,75,75,75,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,508122, , , , ,1753697973481,,, , , , , , , , , , , , , , , , , , , , , ,1753700670461,4390, , , ,32,3145728,770186,1,1,0,1, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3486,18, , , , , , , , ,232029696,14, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 11:05:34.510 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3436509,289744,448, ,15, ,44, , , , , , , , , ,15,10, , , ,10,3,12, ,84, , , , , , , , , , , , , , ,508067,9,506605,506605, , , , ,508122,57625772032,75,75,75,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,508122, , , , ,1753697973481,,, , , , , , , , , , , , , , , , , , , , , ,1753700730537,4420, , , ,32,3145728,773672,1,1,0,1, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3486,18, , , , , , , , ,261389824,16, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 11:06:34.520 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3439797,293032,448, ,15, ,44, , , , , , , , , ,15,10, , , ,10,3,12, ,84, , , , , , , , , , , , , , ,508067,9,506605,506605, , , , ,508122,57625772032,75,75,75,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,508122, , , , ,1753697973481,,, , , , , , , , , , , , , , , , , , , , , ,1753700790608,4450, , , ,32,3145728,777373,1,1,0,1, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3701,18, , , , , , , , ,292847104,14, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 11:07:02.492 UTC, , , , , , , , , , , , , , , , , , , , , , , , , , ,125,3196413,50560, , ,12,3,1397,12,0.01,4, , , , , ,1,12,7, ,659,2,10,9,7, ,747,33, , , , , , , , , , , , , ,782628,10,779608,779608,1,3,4,11,782683,56464666624,75,75,75,75, , , , , ,36,2108, , , , , , , , , , , , , , , , , , , , , , , , , ,782683, , , , ,1753700822262,,, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3145728,782628,0,0,0,0, , ,55,2,2,4,2, ,3,3, ,55, ,2048,1, , , ,4, ,3944917,414,3903,2, , , , , , ,17,67,148527384,13, , , , , , ,727, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 11:07:37.415 UTC, , , , , , , , , , , , , , , , , , , , , , , , , , ,125,3183845,37992, , ,7,3,84,7,0.08, , , , , , , ,7,7, ,6,3,4,4,8, ,90,35, , , , , , , , , , , , , ,785391,11,783627,783627,1,2,4,10,785446,56479580160,-1,-1,-1,-1, , , , , ,36,2139, , , , , , , , , , , , , , , , , , , , , , , , , ,785446, , , , ,1753700857184,,, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3145728,785391,0,0,0,0, , ,53,2,2,4,2, ,3,3, ,53, ,2048,1, , , , , ,1700394,136,2012,2, , , , , , ,15,47,142247104,8, , , , , , ,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 11:08:37.508 UTC, , , , , , , , , , , , , , , , , , , , , , , , , , ,125,3185365,39512, , ,7,2,103,7,0.07,1, , , , , , ,7,7, ,17,2,4,4,8, ,101,37, , , , , , , , , , , , , ,791875,12,790270,790270,1,4,2,8,791931,56400637952,74,74,74,74, , , , , ,36,2178, , , , , , , , , , , , , , , , , , , , , , , , , ,791931, , , , ,1753700917280,,, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3145728,791875,1,1,0,1, , ,54,2,2,4,2, ,3,3, ,54, ,2048,1, , , , , ,1698498,137,1869,2, , , , , , ,14,87,149107312,17, , , , , , ,76, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 13:16:32.447 UTC, , , , , , , , , , , , , , , , , , , , , , , , , , ,125,3184629,38776, , ,7,4,82,7,0.09,3, , , , , ,1,7,7, ,6,3,5,4,8, ,93,39, , , , , , , , , , , , , ,794239,13,792878,792878,1,5,1,7,794295,59769626624,-1,-1,-1,-1, , , , , ,36,2206, , , , , , , , , , , , , , , , , , , , , , , , , ,794295, , , , ,1753708592262,,, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3145728,794239,0,0,0,0, , ,57,2,2,4,2, ,3,3, ,57, ,2048,1, , , , , ,1700689,140,1613,2, , , , , , ,17,51,142915200, , , , , , , ,66, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 13:17:32.487 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,125,3446125,299600,672, ,17, ,762,9,0.01, , , , , , , ,17,12, , ,1,10,3,15, ,882,676, , , , , , , , , , , , , ,794239,13,792878,792878, , , , ,794295,59769626624,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,794295, , , , ,1753708592262,,, , , , , , , , , , , , , , , , , , , , , ,1753708646670,4552, , , ,39,3145728,798659,3,3,0,3, , ,692,15,15,3,21, ,3,18, ,692,1, , , , , ,4, ,273175,699,4401,21, , , , , , ,8,38,266914800,14, , , , , , ,708, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14, , ,672,3, , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , 
2025-07-28 13:18:32.510 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3447629,300640,672, ,17, ,740, , , , , , , , , ,17,12, , , ,10,3,15, ,815, , , , , , , , , , , , , , ,794239,13,792878,792878, , , , ,794295,59769626624,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,794295, , , , ,1753708592262,,, , , , , , , , , , , , , , , , , , , , , ,1753708706748,4586, , , ,39,3145728,802777,1,1,0,1, , ,11,14,14, ,20, ,3,17, ,11,1, , , , , ,6, ,34933,17,4118,22, , , , , , ,2,64,165197672,17, , , , , , ,715, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,670,3, , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 13:19:32.521 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3450701,303712,672, ,17, ,44, , , , , , , , , ,17,12, , , ,10,3,15, ,98, , , , , , , , , , , , , , ,794239,13,792878,792878, , , , ,794295,59769626624,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,794295, , , , ,1753708592262,,, , , , , , , , , , , , , , , , , , , , , ,1753708766821,4616, , , ,34,3145728,806263,1,1,0,1, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3486,18, , , , , , , , ,196654952,19, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 13:20:32.533 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3453773,306784,672, ,17, ,44, , , , , , , , , ,17,12, , , ,10,3,15, ,98, , , , , , , , , , , , , , ,794239,13,792878,792878, , , , ,794295,59769626624,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,794295, , , , ,1753708592262,,, , , , , , , , , , , , , , , , , , , , , ,1753708826895,4646, , , ,34,3145728,809749,2,2,0,2, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3486,18, , , , , , , , ,226015080,21, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 13:21:32.555 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3456845,309856,672, ,17, ,44, , , , , , , , , ,17,12, , , ,10,3,15, ,98, , , , , , , , , , , , , , ,794239,13,792878,792878, , , , ,794295,59769626624,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,794295, , , , ,1753708592262,,, , , , , , , , , , , , , , , , , , , , , ,1753708886973,4676, , , ,34,3145728,813235,1,1,0,1, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3486,18, , , , , , , , ,255375208,21, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
